"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4578","@kroger CEO is an asshole. Someone should take away one of his helicopters.
.
.
...recent SEC filings show that ex https://t.co/8iDIkgNNqc",FALSE,0,"kroger",2020-05-19 21:07:34,TRUE,NA,"1262852420826288128","36359791","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_kaythxbye_",0,FALSE,FALSE,NA,NA
"4579","RT @himantabiswa: Alert - 13 new #COVID + cases detected from Sarusajai Quarantine Centre. Now the total patient count goes to 154.

In vie",FALSE,0,NA,2020-05-19 21:07:33,FALSE,NA,"1262852415537242113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HirenMParekh",663,TRUE,FALSE,NA,NA
"4580","I bet the families of the 93,157+ people who died of #COVID don't see it that way, Mr. President.

#stayhome https://t.co/1sgIkfSZ5d",FALSE,0,NA,2020-05-19 21:07:30,TRUE,NA,"1262852402568237058",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Newcomb_Lisa",0,FALSE,FALSE,NA,NA
"4581","RT @BBhuttoZardari: Sindh Govts English, Urdu &amp; Sindhi education aap for grades KG to 5. https://t.co/mrLAJHvYMl #StudyAtHome #COVID #StayH",FALSE,0,NA,2020-05-19 21:07:25,FALSE,NA,"1262852384113524736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MusferaJamil",945,TRUE,FALSE,NA,NA
"4582","RT @ElRaynerista: Tory Govt. allowed #COVID to spread ""rampantly"" through #CareHomes. 
Seems like the rest of the Media are ignoring the re",FALSE,0,NA,2020-05-19 21:07:23,FALSE,NA,"1262852375531880454",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gjmtweets",79,TRUE,FALSE,NA,NA
"4583","RT @Jones_MattW: THREAD

So, our @NatureClimate paper was released today and the world knows a lot more about the global impacts of #covid-",FALSE,0,NA,2020-05-19 21:07:23,FALSE,NA,"1262852375058042880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SepeSy",234,TRUE,FALSE,NA,NA
"4584","{Recent News} Covid-19: NDE trains Kano women on face mask production https://t.co/BtNxuiMdCo #covid #facemasks",FALSE,0,NA,2020-05-19 21:07:23,FALSE,NA,"1262852373615013888",NA,"<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>","GramNaija",0,FALSE,FALSE,NA,NA
"4585","People can still be discharged into Care homes with #Covid. Alternative care needs to be provided to TRULY protect https://t.co/8FY9cY0PaI",FALSE,6,NA,2020-05-19 21:07:20,TRUE,NA,"1262852361804034056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","janestevenson68",7,FALSE,FALSE,NA,NA
"4586","How #IP could save your business in the time of #COVID-19 https://t.co/H9BAObqfEO",FALSE,0,NA,2020-05-19 21:07:16,FALSE,NA,"1262852346217971712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","turklegal_ip",0,FALSE,FALSE,NA,NA
"4587","#Zimbabwe #COVID-19 Update: As at 19 May 2020, Zimbabwe had 46 confirmed cases, including 18 recoveries and four(4) https://t.co/Ryr4btqRph",FALSE,0,NA,2020-05-19 21:07:16,TRUE,NA,"1262852345991516162",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ZimCitizenNews",0,FALSE,FALSE,NA,NA
"4588","RT @Cleavon_MD: Please stay home this #MemorialDayWeekend ..kids are still dying from #COVID

Baltimore, MD
15 y.o. Daryana Dyson DIED from",FALSE,0,NA,2020-05-19 21:07:15,FALSE,NA,"1262852343457964033",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mwalinu",34,TRUE,FALSE,NA,NA
"4589","RT @Serpentine202: #Florida removes data scientist who refused to manipulate #COVID19 numbers to support #reopening

https://t.co/PlMjECzOt",FALSE,0,NA,2020-05-19 21:07:11,FALSE,NA,"1262852325447733259",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","notlob2",2,TRUE,FALSE,NA,NA
"4590","Urge the Senate to prioritize nutrition programs, services and employees.  #eatrightPRO #SNAP #COVID https://t.co/b3gHe9cO59",FALSE,2,NA,2020-05-19 21:07:10,FALSE,NA,"1262852318543765506",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaureenMcCoyRD",2,FALSE,FALSE,NA,NA
"4591","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:07:07,FALSE,NA,"1262852309358346240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","banker924",1624,TRUE,FALSE,NA,NA
"4592","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:07:07,FALSE,NA,"1262852309140172800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","guslopez660",1624,TRUE,FALSE,NA,NA
"4593","RT @evankirstel: This is the GermFalcon airplane disinfection system by Dimer LLC UVC Innovations that uses Ultra-violet C light (UVC) to",FALSE,0,NA,2020-05-19 21:07:03,FALSE,NA,"1262852290135941121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DawaniJeetu",71,TRUE,FALSE,NA,NA
"4594","RT @DavidHarrisAJC: When I wonder how long well be in #COVID lockdown, I think of my:

-Wife, then 16, hiding for weeks in Libya in 1967,",FALSE,0,NA,2020-05-19 21:07:01,FALSE,NA,"1262852281374040064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zeke9957",5027,TRUE,FALSE,NA,NA
"4595","RT @MrJohnNicolson: None of the tourism experts now appearing before the @CommonsDCMS seem to be able to explain how we will fill the curre",FALSE,0,NA,2020-05-19 21:07:00,FALSE,NA,"1262852278895157249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CameronMcNeish",23,TRUE,FALSE,NA,NA
"4596","RT @RebelNewsOnline: Study: Austrian researchers say #COVID-19 could have been created in a lab

DETAILS: https://t.co/tzzO1FfDTL

#tcot #C",FALSE,0,NA,2020-05-19 21:07:00,FALSE,NA,"1262852276764454915",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Z3itG3ist",59,TRUE,FALSE,NA,NA
"4597","Woman who designed Florida's COVID-19 dashboard has been removed from her position | WPEC #Florida #Data #COVID-19 https://t.co/SSO8sdHQmW",FALSE,0,NA,2020-05-19 21:06:57,FALSE,NA,"1262852265414545408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamthelemongirl",0,FALSE,FALSE,NA,NA
"4598","RT @Jones_MattW: THREAD

So, our @NatureClimate paper was released today and the world knows a lot more about the global impacts of #covid-",FALSE,0,NA,2020-05-19 21:06:55,FALSE,NA,"1262852257898528768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","becci_wright",234,TRUE,FALSE,NA,NA
"4599","RT @semphn: ""Community coming together to look after our most vulnerable."" Its something good coming out of the pandemic, says Dr Nada Has",FALSE,0,NA,2020-05-19 21:06:54,FALSE,NA,"1262852252253016074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChicagoHattie",2,TRUE,FALSE,NA,NA
"4600","RT @NYUDocs: Updates on #COVID and #hydroxychloroquine - tune into hear @DrMarcSiegel @MarkPochapin chat with @AmeshAA on @SIRIUSXM at 3:30",FALSE,0,NA,2020-05-19 21:06:53,FALSE,NA,"1262852249551810564",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rvkuhns",3,TRUE,FALSE,NA,NA
"4601","RT @Cleavon_MD: Elmsford, NY
7 y.o. Adwaith Sunish DIED from #COVID

He is survived by his parents, Sanish Sukumaran and Deepa Saseendran,",FALSE,0,NA,2020-05-19 21:06:50,FALSE,NA,"1262852237102952449",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mwalinu",61,TRUE,FALSE,NA,NA
"4602","RT @GbagaunMuncher: THIS INJUSTICE MUST STOP  @nigeria @unclepamilerin @_harbie_ @TWEETORACLE @TheMistabolu @DEMOLAEXPOZE #CovidNGR #",FALSE,0,NA,2020-05-19 21:06:50,FALSE,NA,"1262852237065412615",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GbagaunMuncher",6,TRUE,FALSE,NA,NA
"4603","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:06:49,FALSE,NA,"1262852232770273280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarlaMcKee12",1624,TRUE,FALSE,NA,NA
"4604","RT @WitzkeforDE: Globalist @ChrisCoonsforDE sees the #COVID19 crisis as an opportunity to import 40,000 foreign workers. 

American worker",FALSE,0,NA,2020-05-19 21:06:48,FALSE,NA,"1262852228215459848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MissyKillion",143,TRUE,FALSE,NA,NA
"4605","RT @ciroyelle: it BREAKS OUT around the World in a few ...

#RELEASERADAR #NewRelease #NewMusicAlert #LGTWO #NewMu",FALSE,0,NA,2020-05-19 21:06:48,FALSE,NA,"1262852227447820288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ArmageddonSpeak",19,TRUE,FALSE,NA,NA
"4606","RT @CatholicNewsSvc: Fazzini said he was thinking about a virtual choir performance ever since the school closed its doors in March because",FALSE,0,NA,2020-05-19 21:06:44,FALSE,NA,"1262852209441636352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","STCHIEL1",4,TRUE,FALSE,NA,NA
"4607","RT @DrLeeTaylor: Athlete? Please complete our #COVID-19 Survey: Athletes Training, Attitudes &amp; Beliefs during Global Lockdown. Now 93 coll",FALSE,0,NA,2020-05-19 21:06:43,FALSE,NA,"1262852208296693760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaoGiusti",114,TRUE,FALSE,NA,NA
"4608","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:06:41,FALSE,NA,"1262852197571837957",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RTuckerMiller",1624,TRUE,FALSE,NA,NA
"4609","RT @Jones_MattW: THREAD

So, our @NatureClimate paper was released today and the world knows a lot more about the global impacts of #covid-",FALSE,0,NA,2020-05-19 21:06:38,FALSE,NA,"1262852184644947970",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","stfn",234,TRUE,FALSE,NA,NA
"4610","RT @DavidBuchwald: Good news for the Mid-Hudson Valley, including Rockland and Westchester Counties. We have met the #COVID-19 new hospital",FALSE,0,NA,2020-05-19 21:06:38,FALSE,NA,"1262852184376578049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WPTApresidents",2,TRUE,FALSE,NA,NA
"4611","RT @AliBeckZeck: Can someone explain why #5G equipment being installed has the word COV 19 on it? #bioterrorism #consciousness #WakeUpAme",FALSE,0,NA,2020-05-19 21:06:37,FALSE,NA,"1262852182069645314",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ShirleyCatron",224,TRUE,FALSE,NA,NA
"4612","RT @RobertKennedyJr: HUGE CONFLICT OF INTEREST: The former #pharma executive tapped by President #Trump to lead the federal government's hu",FALSE,0,NA,2020-05-19 21:06:37,FALSE,NA,"1262852181847351297",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","marimacint",1246,TRUE,FALSE,NA,NA
"4613","RT @JcMalgieri: Today at the legal experts hearing @ Italian Parliament about #COVID #tracingapp
3 (!) out of 4 ""privacy scholars"" recommen",FALSE,0,NA,2020-05-19 21:06:36,FALSE,NA,"1262852178957475842",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndreaLisi15",69,TRUE,FALSE,NA,NA
"4614","RT @ProjectLincoln: .@ThomTillis' silence in the face of Trumps negligent handling of #covid-19 is disgraceful.

Among 83,000+ Americans d",FALSE,0,NA,2020-05-19 21:06:33,FALSE,NA,"1262852165833560064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","resist_tyrant",8602,TRUE,FALSE,NA,NA
"4615","In the wake of the COVID-19 outbreak, we launched a project dubbed #FollowCOVID19Money - The campaign is used to ag https://t.co/AnCe5SPDuH",FALSE,32,NA,2020-05-19 21:06:29,TRUE,NA,"1262852150121676802",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","4lowthemoney",28,FALSE,FALSE,NA,NA
"4616","#Coronavirus Disease #COVID-19 : Myths and Facts https://t.co/PNWiEJ5XPd via @YouTube https://t.co/5wbnoTNagi",FALSE,0,NA,2020-05-19 21:06:28,FALSE,NA,"1262852145763586048",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CyclingIndia1",0,FALSE,FALSE,NA,NA
"4617","RT @RoflGandhi_: With the efforts of public and our PM, India was close to flattening the #COVID curve. But this building in Noida Film Cit",FALSE,0,NA,2020-05-19 21:06:27,FALSE,NA,"1262852141703589889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NotJustNyNerd",5227,TRUE,FALSE,NA,NA
"4618","RT @StayOregon: You decide how many people live or die. Stay home. Save lives. #oregon #portland #covid-19 #coronavirus #health https://t.c",FALSE,0,NA,2020-05-19 21:06:27,FALSE,NA,"1262852140818550784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beachgirl_karen",1384,TRUE,FALSE,NA,NA
"4619","RT @MrsC_Assange: #WorldPressFreedomDay

Julian Assange

*Journalist
*Political prisoner
*Chronic lung condition
*In #Covid infected prison",FALSE,0,NA,2020-05-19 21:06:24,FALSE,NA,"1262852126356770818",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MamaLouFood",110,TRUE,FALSE,NA,NA
"4620","RT @himantabiswa: Alert - Three new #COVID + cases detected from Sarusajai Quarantine Centre. Now the total patient count goes to 157.

I r",FALSE,0,NA,2020-05-19 21:06:20,FALSE,NA,"1262852108769824768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karanpuri88",581,TRUE,FALSE,NA,NA
"4621","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:06:19,FALSE,NA,"1262852108145037312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RealDuckies",1624,TRUE,FALSE,NA,NA
"4622","The #SupremeCourt (SC) on Monday ordered for reopening of shopping malls and markets for the whole week all-over https://t.co/YA9oEK5QXg",FALSE,0,NA,2020-05-19 21:06:14,TRUE,NA,"1262852084594028544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PakInvestment",0,FALSE,FALSE,NA,NA
"4623","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:06:11,FALSE,NA,"1262852074221559809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeffJford",1624,TRUE,FALSE,NA,NA
"4624","Please join Ryan Witt as he speaks about #cybersecurity challenges during #COVID-19 - 5/28 HIMSS webinar. https://t.co/SgynanwKIe",FALSE,19,NA,2020-05-19 21:06:07,TRUE,NA,"1262852054520922116",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lkimcissp",14,FALSE,FALSE,NA,NA
"4625","RT @wef: Could coronavirus lockdown help close Latin America's digital divide? https://t.co/PUmyfj9w5f #covid-19 #education https://t.co/J3",FALSE,0,NA,2020-05-19 21:06:04,FALSE,NA,"1262852044370690053",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KhSouh",26,TRUE,FALSE,NA,NA
"4626","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:06:02,FALSE,NA,"1262852036317663233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","syco19",1624,TRUE,FALSE,NA,NA
"4627","RT @laverauk: As all the hair salons are closed due to #COVID-19 we have three sets of the new #lavera Volume and Strength Shampoo and Cond",FALSE,0,NA,2020-05-19 21:06:01,FALSE,NA,"1262852029875204097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grace_1526",795,TRUE,FALSE,NA,NA
"4628","#Coronavirus Disease #COVID-19 : Myths and Facts https://t.co/SSIdx7HlAa via @YouTube https://t.co/c2ccQgmp4Y",FALSE,0,NA,2020-05-19 21:06:00,FALSE,NA,"1262852025257086976",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cemcindia",0,FALSE,FALSE,NA,NA
"4629","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:05:58,FALSE,NA,"1262852018307166208",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RickFord3",1624,TRUE,FALSE,NA,NA
"4630","RT @CatholicNewsSvc: Fazzini said he was thinking about a virtual choir performance ever since the school closed its doors in March because",FALSE,0,NA,2020-05-19 21:05:56,FALSE,NA,"1262852009109192704",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kavukuam",4,TRUE,FALSE,NA,NA
"4631","Management of primary cutaneous lymphoma patients during #COVID19 pandemic: EORTC CLTF guidelines Maarten Vermeer https://t.co/dogh9cmJGz",FALSE,0,NA,2020-05-19 21:05:55,TRUE,NA,"1262852006068342786",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","smbenlazar",0,FALSE,FALSE,NA,NA
"4632","RT @stephendziedzic: Breaking: China formally joins the EU motion calling for a #COVID inquiry https://t.co/vTS5eQjUyK",FALSE,0,NA,2020-05-19 21:05:55,FALSE,NA,"1262852003807494147",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","comeonjustchill",114,TRUE,FALSE,NA,NA
"4633","RT @Cleavon_MD: Elmsford, NY
7 y.o. Adwaith Sunish DIED from #COVID

He is survived by his parents, Sanish Sukumaran and Deepa Saseendran,",FALSE,0,NA,2020-05-19 21:05:45,FALSE,NA,"1262851963303182337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DremaMaddix",61,TRUE,FALSE,NA,NA
"4634","Welp, scratch taking the kids to Water World from the list of things to do this summer. I completely understand why https://t.co/EqsqkAPZbx",FALSE,1,NA,2020-05-19 21:05:44,TRUE,NA,"1262851959825915904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BJEvans_USAV",0,FALSE,FALSE,NA,NA
"4635","RT @FlyEaglesFly717: HD She slips up ""we didn't infect enough population""
She just slipped the shit out her mouth, people can clearly hear",FALSE,0,NA,2020-05-19 21:05:43,FALSE,NA,"1262851956386795520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FlyEaglesFly717",1,TRUE,FALSE,NA,NA
"4636","RT @lambeth_council: Care staff are playing a vital part in the #Covid-19 crisis. We need more care staff to look after people coming out o",FALSE,0,NA,2020-05-19 21:05:36,FALSE,NA,"1262851924933644290",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JackHopkins_Lab",2,TRUE,FALSE,NA,NA
"4637","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:05:36,FALSE,NA,"1262851924832878592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CryptoRays",1624,TRUE,FALSE,NA,NA
"4638","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:05:30,FALSE,NA,"1262851900862390273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","patinocva59",1624,TRUE,FALSE,NA,NA
"4639","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:05:27,FALSE,NA,"1262851888204197891",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wrjahnjr",1624,TRUE,FALSE,NA,NA
"4640","RT @MrsC_Assange: @tomwhitehouse3 Psyop propaganda nonsense! 

Its #Trump administration who charged him &amp; orchestrated his eviction from t",FALSE,0,NA,2020-05-19 21:05:24,FALSE,NA,"1262851876539768832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AndreaKl81",16,TRUE,FALSE,NA,NA
"4641","RT @MagnumCaseum: NEVER GET TESTED FOR #COVID. EVER.

The tests were designed to give false positives.

Once they have your children, they",FALSE,0,NA,2020-05-19 21:05:22,FALSE,NA,"1262851868759384072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oakentersagain",67,TRUE,FALSE,NA,NA
"4642","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:05:19,FALSE,NA,"1262851856344199168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CLH_97",1624,TRUE,FALSE,NA,NA
"4643","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:05:19,FALSE,NA,"1262851856285327360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jcoulterbrown",1624,TRUE,FALSE,NA,NA
"4644","I wonder how many churches would be running to open if they were blocked from passing the tithing plate? #Arkansas https://t.co/RXawDASkcs",FALSE,0,NA,2020-05-19 21:05:18,TRUE,NA,"1262851851952816141",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dmayspharmd",0,FALSE,FALSE,NA,NA
"4645","RT @DanMulhall: The leaves on the Dogwood Tree in our garden are spectacular just now. The bounty of nature countering the #Covid gloom. ht",FALSE,0,NA,2020-05-19 21:05:17,FALSE,NA,"1262851847464923137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JohnnyVCaffine",7,TRUE,FALSE,NA,NA
"4646","RT @himantabiswa: Alert - Three new #COVID + cases detected from Sarusajai Quarantine Centre. Now the total patient count goes to 157.

I r",FALSE,0,NA,2020-05-19 21:05:17,FALSE,NA,"1262851846550491144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kaushik_2101",581,TRUE,FALSE,NA,NA
"4647","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:05:14,FALSE,NA,"1262851834957361152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","markrif1",1624,TRUE,FALSE,NA,NA
"4648","RT @RealNatalieRowe: Today the Corona R Rate is up and the Government now claims the the figures are from 2 weeks ago ! ... theyre now jus",FALSE,0,NA,2020-05-19 21:05:13,FALSE,NA,"1262851830385717248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","matwatkinson",93,TRUE,FALSE,NA,NA
"4649","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:05:13,FALSE,NA,"1262851828523446272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hdbradko",1624,TRUE,FALSE,NA,NA
"4650","RT @ScottNoll_News: Newly-released numbers show the huge impact #COVID-19 is having on travel at Cleveland Hopkins International Airport. O",FALSE,0,NA,2020-05-19 21:05:12,FALSE,NA,"1262851827353223175",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CLENewsHound",2,TRUE,FALSE,NA,NA
"4651","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:05:12,FALSE,NA,"1262851824794644484",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Plebeian_",1624,TRUE,FALSE,NA,NA
"4652","HERO'S 
#COVID-19DIARIES 
SOCIAL DISTANCING 
#STAYHOME
#lockdown @ Brooklyn, New York https://t.co/kCtb0jiNiM",FALSE,0,NA,2020-05-19 21:05:07,FALSE,NA,"1262851805026934791",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Apmworldwide",0,FALSE,FALSE,"-73.95","40.65"
"4653","RT @usembislamabad: Congrats to 10-year-old Laila Khan, a Pakistani-American girl scout recognized by President Trump during a ceremony hon",FALSE,0,NA,2020-05-19 21:05:04,FALSE,NA,"1262851790166470656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","M_anas_T",1018,TRUE,FALSE,NA,NA
"4654","Per @CDCgov report: High #COVID-19 attack rate among attendees of events at a rural church in #Arkansas in March. https://t.co/pT0NeXtD5h",FALSE,0,NA,2020-05-19 21:04:56,TRUE,NA,"1262851759762026504",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jamesrhenson",1,FALSE,FALSE,NA,NA
"4655","RT @DrLeeTaylor: Athlete? Please complete our #COVID-19 Survey: Athletes Training, Attitudes &amp; Beliefs during Global Lockdown. Now 93 coll",FALSE,0,NA,2020-05-19 21:04:56,FALSE,NA,"1262851756884742149",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sportprofbrewer",114,TRUE,FALSE,NA,NA
"4656","SCIENTIFIC FACT:

I thought @algore was the dumbest asshole in #DC until I saw @JoeBiden.

#WWG1WGA #MAGA #TRUMP https://t.co/k9VVhr9hTj",FALSE,0,NA,2020-05-19 21:04:55,TRUE,NA,"1262851753483079684",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jsouth71",1,FALSE,FALSE,NA,NA
